,entity,country,period_start_date,payment_category,count,amount_reported_cad
7104,Suncor Energy Inc.,Canada,1/1/19,Fees,20,63710000.0
7105,Suncor Energy Inc.,Canada,1/1/19,Royalties,10,1024840000.0
7106,Suncor Energy Inc.,Canada,1/1/19,Taxes,9,869870000.0
7107,Suncor Energy Inc.,Libya,1/1/16,Bonuses,2,2600000.0
7108,Suncor Energy Inc.,Libya,1/1/16,Royalties,2,24160000.0
7109,Suncor Energy Inc.,Libya,1/1/16,Taxes,2,32220000.0
7110,Suncor Energy Inc.,Libya,1/1/17,Bonuses,2,2480000.0
7111,Suncor Energy Inc.,Libya,1/1/17,Royalties,2,624020000.0
7112,Suncor Energy Inc.,Libya,1/1/17,Taxes,2,343660000.0
7113,Suncor Energy Inc.,Libya,1/1/18,Bonuses,2,1480000.0
7114,Suncor Energy Inc.,Libya,1/1/18,Royalties,2,780700000.0
7115,Suncor Energy Inc.,Libya,1/1/18,Taxes,2,245600000.0
7116,Suncor Energy Inc.,Libya,1/1/19,Bonuses,2,1420000.0
7117,Suncor Energy Inc.,Libya,1/1/19,Royalties,2,608140000.0
7118,Suncor Energy Inc.,Libya,1/1/19,Taxes,2,167460000.0
7119,Suncor Energy Inc.,Mexico,1/1/16,Fees,2,6560000.0
7120,Suncor Energy Inc.,Norway,1/1/16,Fees,2,2740000.0
7121,Suncor Energy Inc.,Norway,1/1/17,Fees,2,2900000.0
7122,Suncor Energy Inc.,Norway,1/1/17,Taxes,2,880000.0
7123,Suncor Energy Inc.,Norway,1/1/18,Fees,2,3200000.0
7124,Suncor Energy Inc.,Norway,1/1/18,Taxes,2,260000.0
7125,Suncor Energy Inc.,Norway,1/1/19,Fees,2,320000.0
7126,Suncor Energy Inc.,United Kingdom,1/1/16,Taxes,3,644200000.0
7127,Suncor Energy Inc.,United Kingdom,1/1/17,Taxes,2,1030180000.0
7128,Suncor Energy Inc.,United Kingdom,1/1/18,Taxes,2,1019800000.0
7129,Suncor Energy Inc.,United Kingdom,1/1/19,Taxes,2,698640000.0
7130,Superior Gold Inc.,Australia,1/1/17,Fees,3,2484685.0
7131,Superior Gold Inc.,Australia,1/1/17,Royalties,2,6481830.0
7132,Superior Gold Inc.,Australia,1/1/17,Taxes,2,8209852.0
7133,Superior Gold Inc.,Australia,1/1/18,Fees,3,2825830.82
7134,Superior Gold Inc.,Australia,1/1/18,Royalties,2,6657945.28
7135,Superior Gold Inc.,Australia,1/1/18,Taxes,2,3983046.8
7136,Superior Gold Inc.,Australia,1/1/19,Fees,3,3055780.2199999997
7137,Superior Gold Inc.,Australia,1/1/19,Royalties,2,7003007.22
7138,Superior Gold Inc.,Australia,7/4/16,Fees,3,689018.0
7139,Superman Resources Inc.,Canada,1/1/16,Fees,2,326000.0
7140,Superman Resources Inc.,Canada,1/1/16,Royalties,4,962000.0
7141,Superman Resources Inc.,Canada,1/1/17,Royalties,5,1678000.0
7142,Surge Energy Inc.,Canada,1/1/16,Fees,8,2250000.0
7143,Surge Energy Inc.,Canada,1/1/16,Royalties,8,34990000.0
7144,Surge Energy Inc.,Canada,1/1/16,Taxes,20,11060000.0
7145,Surge Energy Inc.,Canada,1/1/17,Fees,9,3960000.0
7146,Surge Energy Inc.,Canada,1/1/17,Royalties,7,46860000.0
7147,Surge Energy Inc.,Canada,1/1/17,Taxes,20,12220000.0
7148,Surge Energy Inc.,Canada,1/1/18,Bonuses,3,240000.0
7149,Surge Energy Inc.,Canada,1/1/18,Fees,13,7900000.0
7150,Surge Energy Inc.,Canada,1/1/18,Infrastructure Improvement Payments,2,20000.0
7151,Surge Energy Inc.,Canada,1/1/18,Royalties,9,111500000.0
7152,Surge Energy Inc.,Canada,1/1/18,Taxes,22,20520000.0
7153,Surge Energy Inc.,Canada,1/1/19,Fees,12,7960000.0
7154,Surge Energy Inc.,Canada,1/1/19,Royalties,9,79240000.0
7155,Surge Energy Inc.,Canada,1/1/19,Taxes,22,20940000.0
7156,Syncrude Canada Ltd.,Canada,1/1/16,Bonuses,2,3460000.0
7157,Syncrude Canada Ltd.,Canada,1/1/16,Fees,2,22460000.0
7158,Syncrude Canada Ltd.,Canada,1/1/16,Royalties,2,718960000.0
7159,Syncrude Canada Ltd.,Canada,1/1/16,Taxes,2,262900000.0
7160,Syncrude Canada Ltd.,Canada,1/1/17,Bonuses,3,3560000.0
7161,Syncrude Canada Ltd.,Canada,1/1/17,Fees,7,24900000.0
7162,Syncrude Canada Ltd.,Canada,1/1/17,Royalties,2,924380000.0
7163,Syncrude Canada Ltd.,Canada,1/1/17,Taxes,2,246640000.0
7164,Syncrude Canada Ltd.,Canada,1/1/18,Bonuses,2,3010000.0
7165,Syncrude Canada Ltd.,Canada,1/1/18,Fees,9,26612000.0
7166,Syncrude Canada Ltd.,Canada,1/1/18,Royalties,2,709230000.0
7167,Syncrude Canada Ltd.,Canada,1/1/18,Taxes,2,200270000.0
7168,Syncrude Canada Ltd.,Canada,1/1/19,Bonuses,2,2610000.0
7169,Syncrude Canada Ltd.,Canada,1/1/19,Fees,9,33690000.0
7170,Syncrude Canada Ltd.,Canada,1/1/19,Royalties,2,1601772000.0
7171,Syncrude Canada Ltd.,Canada,1/1/19,Taxes,2,177828000.0
7172,Tag Oil Ltd.,New Zealand,4/1/16,Royalties,1,1130000.0
7173,Tag Oil Ltd.,New Zealand,4/1/17,Royalties,2,1392481.0
7174,Tag Oil Ltd.,New Zealand,4/1/18,Royalties,3,1925245.77
7175,Tag Oil Ltd.,New Zealand,4/1/19,Royalties,1,825383.36
7176,Tahoe Resources Inc.,Canada,1/1/16,Taxes,2,2371424.0
7177,Tahoe Resources Inc.,Canada,1/1/17,Royalties,5,1558320.0
7178,Tahoe Resources Inc.,Canada,1/1/17,Taxes,2,2155676.0
7179,Tahoe Resources Inc.,Guatemala,1/1/16,Fees,2,269480.0
7180,Tahoe Resources Inc.,Guatemala,1/1/16,Royalties,6,32337600.0
7181,Tahoe Resources Inc.,Guatemala,1/1/16,Taxes,4,82353088.0
7182,Tahoe Resources Inc.,Guatemala,1/1/17,Infrastructure Improvement Payments,2,1012908.0
7183,Tahoe Resources Inc.,Guatemala,1/1/17,Royalties,8,21634676.0
7184,Tahoe Resources Inc.,Guatemala,1/1/17,Taxes,4,43788792.0
7185,Tahoe Resources Inc.,Peru,1/1/16,Fees,3,781492.0
7186,Tahoe Resources Inc.,Peru,1/1/16,Royalties,3,10725304.0
7187,Tahoe Resources Inc.,Peru,1/1/16,Taxes,5,60579104.0
7188,Tahoe Resources Inc.,Peru,1/1/17,Fees,3,2129704.0
7189,Tahoe Resources Inc.,Peru,1/1/17,Infrastructure Improvement Payments,2,4830792.0
7190,Tahoe Resources Inc.,Peru,1/1/17,Royalties,3,9427836.0
7191,Tahoe Resources Inc.,Peru,1/1/17,Taxes,5,100979136.0
7192,Talon Metals Corp.,United States,1/1/19,Fees,2,1664500.78
7193,Talon Metals Corp.,United States,1/1/19,Taxes,3,167754.0
7194,Tamarack Valley Energy Limited,Canada,1/1/16,Fees,26,7276301.37
7195,Tamarack Valley Energy Limited,Canada,1/1/16,Royalties,5,7971387.5600000005
7196,Tamarack Valley Energy Limited,Canada,1/1/16,Taxes,24,9554277.06
7197,Tamarack Valley Energy Limited,Canada,1/1/17,Fees,24,5430243.56
7198,Tamarack Valley Energy Limited,Canada,1/1/17,Royalties,6,28927149.54
7199,Tamarack Valley Energy Limited,Canada,1/1/17,Taxes,53,12659535.24
7200,Tamarack Valley Energy Limited,Canada,1/1/18,Dividends,1,826.05
7201,Tamarack Valley Energy Limited,Canada,1/1/18,Fees,21,5665884.74
7202,Tamarack Valley Energy Limited,Canada,1/1/18,Royalties,11,54749388.62
7203,Tamarack Valley Energy Limited,Canada,1/1/18,Taxes,57,17050362.57
7204,Tamarack Valley Energy Limited,Canada,1/1/19,Bonuses,2,36559.06
7205,Tamarack Valley Energy Limited,Canada,1/1/19,Fees,11,5064694.22
7206,Tamarack Valley Energy Limited,Canada,1/1/19,Infrastructure Improvement Payments,3,2117.4
7207,Tamarack Valley Energy Limited,Canada,1/1/19,Production Entitlements,2,4248.54
7208,Tamarack Valley Energy Limited,Canada,1/1/19,Royalties,7,30520341.91
7209,Tamarack Valley Energy Limited,Canada,1/1/19,Taxes,66,21526847.45
7210,Tangle Creek Energy Ltd.,Canada,1/1/16,Fees,3,808000.0
7211,Tangle Creek Energy Ltd.,Canada,1/1/16,Royalties,2,9526000.0
7212,Tangle Creek Energy Ltd.,Canada,1/1/16,Taxes,3,1212000.0
7213,Tangle Creek Energy Ltd.,Canada,1/1/17,Fees,3,1318000.0
7214,Tangle Creek Energy Ltd.,Canada,1/1/17,Royalties,2,19588000.0
7215,Tangle Creek Energy Ltd.,Canada,1/1/17,Taxes,4,1800000.0
7216,Tangle Creek Energy Ltd.,Canada,1/1/18,Fees,3,2059530.0
7217,Tangle Creek Energy Ltd.,Canada,1/1/18,Royalties,2,28099816.0
7218,Tangle Creek Energy Ltd.,Canada,1/1/18,Taxes,4,3519718.0
7219,Tangle Creek Energy Ltd.,Canada,1/1/19,Fees,6,3724052.0
7220,Tangle Creek Energy Ltd.,Canada,1/1/19,Royalties,4,33756172.0
7221,Tangle Creek Energy Ltd.,Canada,1/1/19,Taxes,8,6975404.0
7222,Taqa North Ltd.,Canada,1/1/16,Fees,7,19020000.0
7223,Taqa North Ltd.,Canada,1/1/16,Royalties,6,72200000.0
7224,Taqa North Ltd.,Canada,1/1/16,Taxes,29,47360000.0
7225,Taqa North Ltd.,Canada,1/1/17,Bonuses,2,5660000.0
7226,Taqa North Ltd.,Canada,1/1/17,Fees,10,22650000.0
7227,Taqa North Ltd.,Canada,1/1/17,Royalties,7,130300000.0
7228,Taqa North Ltd.,Canada,1/1/17,Taxes,29,39880000.0
7229,Taqa North Ltd.,Canada,1/1/18,Bonuses,2,3240000.0
7230,Taqa North Ltd.,Canada,1/1/18,Fees,12,22170000.0
7231,Taqa North Ltd.,Canada,1/1/18,Royalties,7,140920000.0
7232,Taqa North Ltd.,Canada,1/1/18,Taxes,26,42420000.0
7233,Taqa North Ltd.,Canada,1/1/19,Fees,11,21500000.0
7234,Taqa North Ltd.,Canada,1/1/19,Royalties,7,94440000.0
7235,Taqa North Ltd.,Canada,1/1/19,Taxes,27,40500000.0
7236,Taseko Mines Limited,Canada,1/1/16,Fees,5,1460000.0
7237,Taseko Mines Limited,Canada,1/1/16,Taxes,4,5460000.0
7238,Taseko Mines Limited,Canada,1/1/17,Fees,4,1440000.0
7239,Taseko Mines Limited,Canada,1/1/17,Taxes,2,6840000.0
7240,Taseko Mines Limited,Canada,1/1/18,Fees,8,2560000.0
7241,Taseko Mines Limited,Canada,1/1/18,Taxes,2,3820000.0
7242,Taseko Mines Limited,Canada,1/1/19,Fees,8,2740000.0
7243,Taseko Mines Limited,Canada,1/1/19,Taxes,2,3960000.0
7244,Taseko Mines Limited,United States,1/1/16,Fees,2,260000.0
7245,Taseko Mines Limited,United States,1/1/16,Taxes,2,260000.0
7246,Taseko Mines Limited,United States,1/1/17,Fees,2,200000.0
7247,Taseko Mines Limited,United States,1/1/17,Taxes,2,360000.0
7248,Taseko Mines Limited,United States,1/1/18,Fees,2,200000.0
7249,Taseko Mines Limited,United States,1/1/18,Taxes,2,340000.0
7250,Taseko Mines Limited,United States,1/1/19,Fees,2,300000.0
7251,Taseko Mines Limited,United States,1/1/19,Taxes,2,220000.0
7252,Tata Steel Minerals Canada Ltd.,Canada,4/1/16,Fees,2,1245790.0
7253,Tata Steel Minerals Canada Ltd.,Canada,4/1/16,Royalties,2,48000.0
7254,Tata Steel Minerals Canada Ltd.,Canada,4/1/16,Taxes,2,58190.0
7255,Tata Steel Minerals Canada Ltd.,Canada,4/1/17,Fees,3,1026000.0
7256,Tata Steel Minerals Canada Ltd.,Canada,4/1/17,Infrastructure Improvement Payments,1,300000.0
7257,Tata Steel Minerals Canada Ltd.,Canada,4/1/18,Infrastructure Improvement Payments,3,1695949.98
7258,Tata Steel Minerals Canada Ltd.,Canada,4/1/18,Royalties,3,1173362.06
7259,Tata Steel Minerals Canada Ltd.,Canada,4/1/19,Infrastructure Improvement Payments,2,1000000.0
7260,Tata Steel Minerals Canada Ltd.,Canada,4/1/19,Royalties,2,314552.9
7261,Teck Resources Limited,Australia,1/1/16,Fees,5,480000.0
7262,Teck Resources Limited,Australia,1/1/17,Fees,6,500000.0
7263,Teck Resources Limited,Australia,1/1/18,Fees,4,400000.0
7264,Teck Resources Limited,Australia,1/1/18,Taxes,1,20000.0
7265,Teck Resources Limited,Australia,1/1/19,Fees,4,530000.0
7266,Teck Resources Limited,Canada,1/1/16,Fees,14,10440000.0
7267,Teck Resources Limited,Canada,1/1/16,Taxes,21,320300000.0
7268,Teck Resources Limited,Canada,1/1/17,Fees,22,29640000.0
7269,Teck Resources Limited,Canada,1/1/17,Taxes,22,835640000.0
7270,Teck Resources Limited,Canada,1/1/18,Fees,34,62900000.0
7271,Teck Resources Limited,Canada,1/1/18,Infrastructure Improvement Payments,2,1980000.0
7272,Teck Resources Limited,Canada,1/1/18,Taxes,24,785660000.0
7273,Teck Resources Limited,Canada,1/1/19,Fees,32,56310000.0
7274,Teck Resources Limited,Canada,1/1/19,Infrastructure Improvement Payments,2,4180000.0
7275,Teck Resources Limited,Canada,1/1/19,Royalties,3,6650000.0
7276,Teck Resources Limited,Canada,1/1/19,Taxes,24,666710000.0
7277,Teck Resources Limited,Chile,1/1/16,Dividends,2,8320000.0
7278,Teck Resources Limited,Chile,1/1/16,Fees,8,2690000.0
7279,Teck Resources Limited,Chile,1/1/16,Taxes,7,39140000.0
7280,Teck Resources Limited,Chile,1/1/17,Dividends,2,48340000.0
7281,Teck Resources Limited,Chile,1/1/17,Fees,8,3980000.0
7282,Teck Resources Limited,Chile,1/1/17,Taxes,9,86560000.0
7283,Teck Resources Limited,Chile,1/1/18,Dividends,2,22380000.0
7284,Teck Resources Limited,Chile,1/1/18,Fees,14,18480000.0
7285,Teck Resources Limited,Chile,1/1/18,Infrastructure Improvement Payments,2,4620000.0
7286,Teck Resources Limited,Chile,1/1/18,Taxes,9,214100000.0
7287,Teck Resources Limited,Chile,1/1/19,Dividends,2,7520000.0
7288,Teck Resources Limited,Chile,1/1/19,Fees,14,12450000.0
7289,Teck Resources Limited,Chile,1/1/19,Taxes,7,143270000.0
7290,Teck Resources Limited,Ireland,1/1/16,Fees,2,200000.0
7291,Teck Resources Limited,Ireland,1/1/17,Fees,4,200000.0
7292,Teck Resources Limited,Ireland,1/1/18,Fees,2,330000.0
7293,Teck Resources Limited,Mexico,1/1/16,Fees,3,480000.0
7294,Teck Resources Limited,Mexico,1/1/17,Fees,4,580000.0
7295,Teck Resources Limited,Mexico,1/1/18,Fees,3,640000.0
7296,Teck Resources Limited,Mexico,1/1/19,Fees,4,760000.0
7297,Teck Resources Limited,Peru,1/1/16,Fees,4,450000.0
7298,Teck Resources Limited,Peru,1/1/17,Fees,4,16560000.0
7299,Teck Resources Limited,Peru,1/1/17,Taxes,4,269000000.0
7300,Teck Resources Limited,Peru,1/1/18,Fees,5,8480000.0
7301,Teck Resources Limited,Peru,1/1/18,Infrastructure Improvement Payments,2,11500000.0
7302,Teck Resources Limited,Peru,1/1/18,Taxes,4,528040000.0
7303,Teck Resources Limited,Peru,1/1/19,Fees,5,8920000.0
7304,Teck Resources Limited,Peru,1/1/19,Infrastructure Improvement Payments,2,12400000.0
7305,Teck Resources Limited,Peru,1/1/19,Taxes,3,335410000.0
7306,Teck Resources Limited,Turkey,1/1/16,Fees,6,950000.0
7307,Teck Resources Limited,Turkey,1/1/16,Taxes,2,1650000.0
7308,Teck Resources Limited,Turkey,1/1/17,Fees,7,1520000.0
7309,Teck Resources Limited,Turkey,1/1/17,Taxes,2,40000.0
7310,Teck Resources Limited,Turkey,1/1/18,Fees,8,1940000.0
7311,Teck Resources Limited,Turkey,1/1/18,Taxes,1,20000.0
7312,Teck Resources Limited,Turkey,1/1/19,Fees,7,960000.0
7313,Teck Resources Limited,Turkey,1/1/19,Royalties,1,980000.0
7314,Teck Resources Limited,United States,1/1/16,Fees,10,3730000.0
7315,Teck Resources Limited,United States,1/1/16,Royalties,2,1440000.0
7316,Teck Resources Limited,United States,1/1/16,Taxes,8,273030000.0
7317,Teck Resources Limited,United States,1/1/17,Fees,13,5340000.0
7318,Teck Resources Limited,United States,1/1/17,Royalties,2,720000.0
7319,Teck Resources Limited,United States,1/1/17,Taxes,9,644320000.0
7320,Teck Resources Limited,United States,1/1/18,Fees,9,3090000.0
7321,Teck Resources Limited,United States,1/1/18,Royalties,2,1400000.0
7322,Teck Resources Limited,United States,1/1/18,Taxes,8,268240000.0
7323,Teck Resources Limited,United States,1/1/19,Fees,8,3210000.0
7324,Teck Resources Limited,United States,1/1/19,Royalties,2,740000.0
7325,Teck Resources Limited,United States,1/1/19,Taxes,9,245620000.0
7326,Teine Energy Ltd.,Canada,1/1/16,Bonuses,2,878000.0
7327,Teine Energy Ltd.,Canada,1/1/16,Fees,10,5445000.0
7328,Teine Energy Ltd.,Canada,1/1/16,Royalties,2,10450000.0
7329,Teine Energy Ltd.,Canada,1/1/16,Taxes,15,31996000.0
7330,Teine Energy Ltd.,Canada,1/1/17,Bonuses,4,53927200.0
7331,Teine Energy Ltd.,Canada,1/1/17,Fees,16,13002000.0
7332,Teine Energy Ltd.,Canada,1/1/17,Royalties,3,35675000.0
7333,Teine Energy Ltd.,Canada,1/1/17,Taxes,16,35516000.0
7334,Teine Energy Ltd.,Canada,1/1/18,Bonuses,4,129490000.0
7335,Teine Energy Ltd.,Canada,1/1/18,Fees,16,13894000.0
7336,Teine Energy Ltd.,Canada,1/1/18,Royalties,5,35363652.0
7337,Teine Energy Ltd.,Canada,1/1/18,Taxes,15,44706000.0
7338,Teine Energy Ltd.,Canada,1/1/19,Bonuses,4,11882000.0
7339,Teine Energy Ltd.,Canada,1/1/19,Fees,17,15090000.0
7340,Teine Energy Ltd.,Canada,1/1/19,Royalties,5,30044830.0
7341,Teine Energy Ltd.,Canada,1/1/19,Taxes,13,45968000.0
7342,Telson Mining Corporation,Mexico,1/1/17,Fees,4,1340000.0
7343,Telson Mining Corporation,Mexico,1/1/17,Royalties,2,420000.0
7344,Telson Mining Corporation,Mexico,1/1/18,Fees,3,10820000.0
7345,Telson Mining Corporation,Mexico,1/1/18,Royalties,2,520000.0
7346,Telson Mining Corporation,Mexico,1/1/19,Fees,2,7000000.0
7347,Teranga Gold Corporation,Australia,1/1/16,Taxes,2,87000.0
7348,Teranga Gold Corporation,Burkina Faso,1/1/16,Fees,3,43000.0
7349,Teranga Gold Corporation,Burkina Faso,1/1/16,Taxes,6,1313000.0
7350,Teranga Gold Corporation,Burkina Faso,1/1/17,Fees,4,109082.4
7351,Teranga Gold Corporation,Burkina Faso,1/1/17,Infrastructure Improvement Payments,3,696049.6
7352,Teranga Gold Corporation,Burkina Faso,1/1/17,Taxes,6,8464274.8
7353,Teranga Gold Corporation,Burkina Faso,1/1/18,Fees,4,3063340.16
7354,Teranga Gold Corporation,Burkina Faso,1/1/18,Infrastructure Improvement Payments,2,177365.76
7355,Teranga Gold Corporation,Burkina Faso,1/1/18,Taxes,7,10536223.28
7356,Teranga Gold Corporation,Burkina Faso,1/1/19,Fees,2,144392.1
7357,Teranga Gold Corporation,Burkina Faso,1/1/19,Infrastructure Improvement Payments,3,747200.36
7358,Teranga Gold Corporation,Burkina Faso,1/1/19,Royalties,2,1089420.72
7359,Teranga Gold Corporation,Burkina Faso,1/1/19,Taxes,7,19057646.509999998
7360,Teranga Gold Corporation,Canada,1/1/16,Taxes,3,177000.0
7361,Teranga Gold Corporation,Cote D'ivoire,1/1/18,Fees,1,647.36
7362,Teranga Gold Corporation,Cote D'ivoire,1/1/18,Infrastructure Improvement Payments,2,366729.44
7363,Teranga Gold Corporation,Cote D'ivoire,1/1/18,Taxes,3,361172.48
7364,Teranga Gold Corporation,Cote D'ivoire,1/1/19,Fees,2,216500.0
7365,Teranga Gold Corporation,Cote D'ivoire,1/1/19,Infrastructure Improvement Payments,2,321142.76
7366,Teranga Gold Corporation,Cote D'ivoire,1/1/19,Taxes,3,1866970.54
7367,Teranga Gold Corporation,Mauritius,1/1/18,Taxes,2,43604.32
7368,Teranga Gold Corporation,Mauritius,1/1/19,Taxes,2,42952.74
7369,Teranga Gold Corporation,Senegal,1/1/16,Fees,3,1312000.0
7370,Teranga Gold Corporation,Senegal,1/1/16,Infrastructure Improvement Payments,4,3210000.0
7371,Teranga Gold Corporation,Senegal,1/1/16,Royalties,1,21081000.0
7372,Teranga Gold Corporation,Senegal,1/1/16,Taxes,10,27685000.0
7373,Teranga Gold Corporation,Senegal,1/1/17,Fees,5,7747447.6
7374,Teranga Gold Corporation,Senegal,1/1/17,Infrastructure Improvement Payments,3,6254057.6
7375,Teranga Gold Corporation,Senegal,1/1/17,Royalties,2,34729758.4
7376,Teranga Gold Corporation,Senegal,1/1/17,Taxes,5,77936777.60000001
7377,Teranga Gold Corporation,Senegal,1/1/18,Fees,4,769490.72
7378,Teranga Gold Corporation,Senegal,1/1/18,Infrastructure Improvement Payments,3,9431221.92
7379,Teranga Gold Corporation,Senegal,1/1/18,Royalties,2,43346515.68
7380,Teranga Gold Corporation,Senegal,1/1/18,Taxes,6,44747579.519999996
7381,Teranga Gold Corporation,Senegal,1/1/19,Fees,4,981885.16
7382,Teranga Gold Corporation,Senegal,1/1/19,Infrastructure Improvement Payments,3,3831380.46
7383,Teranga Gold Corporation,Senegal,1/1/19,Royalties,2,42222600.02
7384,Teranga Gold Corporation,Senegal,1/1/19,Taxes,6,82717890.24000001
7385,Tethys Petroleum Limited,Kazakhstan,1/1/16,Bonuses,3,132935.82
7386,Tethys Petroleum Limited,Kazakhstan,1/1/16,Fees,2,108153.1
7387,Tethys Petroleum Limited,Kazakhstan,1/1/16,Infrastructure Improvement Payments,5,217680.56
7388,Tethys Petroleum Limited,Kazakhstan,1/1/16,Taxes,4,759874.32
7389,Tethys Petroleum Limited,Kazakhstan,1/1/17,Fees,2,418103.84
7390,Tethys Petroleum Limited,Kazakhstan,1/1/17,Taxes,4,311543.71
7391,Tethys Petroleum Limited,Kazakhstan,1/1/18,Fees,2,275402.72
7392,Tethys Petroleum Limited,Kazakhstan,1/1/18,Infrastructure Improvement Payments,2,71745.44
7393,Tethys Petroleum Limited,Kazakhstan,1/1/18,Taxes,4,782535.84
7394,Tethys Petroleum Limited,Kazakhstan,1/1/19,Bonuses,3,168842.58
7395,Tethys Petroleum Limited,Kazakhstan,1/1/19,Infrastructure Improvement Payments,5,574498.26
7396,Tethys Petroleum Limited,Kazakhstan,1/1/19,Taxes,4,294199.16
7397,Themac Resources Group Limited,United States,7/1/17,Fees,11,298047.41000000003
7398,Themac Resources Group Limited,United States,7/1/17,Taxes,2,14095.58
7399,Themac Resources Group Limited,United States,7/1/18,Fees,7,311520.61
7400,Themac Resources Group Limited,United States,7/1/18,Taxes,2,12020.56
7401,Themac Resources Group Limited,United States,7/1/19,Fees,8,437835.32999999996
7402,Themac Resources Group Limited,United States,7/1/19,Taxes,2,10670.45
7403,Thor Explorations Ltd.,Nigeria,1/1/16,Fees,2,67536.0
7404,Thor Explorations Ltd.,Nigeria,1/1/17,Fees,3,88908.0
7405,Thor Explorations Ltd.,Nigeria,1/1/18,Fees,3,77850.0
7406,Thor Explorations Ltd.,Nigeria,1/1/19,Fees,13,222431.22
7407,Thor Explorations Ltd.,Senegal,1/1/19,Fees,2,14942.0
7408,Tidewater Midstream And Infrastructure Ltd.,Canada,1/1/16,Bonuses,2,1000.0
7409,Tidewater Midstream And Infrastructure Ltd.,Canada,1/1/16,Fees,5,292620.0
7410,Tidewater Midstream And Infrastructure Ltd.,Canada,1/1/16,Infrastructure Improvement Payments,3,74800.0
7411,Tidewater Midstream And Infrastructure Ltd.,Canada,1/1/16,Royalties,2,1106500.0
7412,Tidewater Midstream And Infrastructure Ltd.,Canada,1/1/16,Taxes,5,1974000.0
7413,Tidewater Midstream And Infrastructure Ltd.,Canada,1/1/17,Fees,8,1175953.0
7414,Tidewater Midstream And Infrastructure Ltd.,Canada,1/1/17,Infrastructure Improvement Payments,2,80400.0
7415,Tidewater Midstream And Infrastructure Ltd.,Canada,1/1/17,Royalties,2,4093770.0
7416,Tidewater Midstream And Infrastructure Ltd.,Canada,1/1/17,Taxes,16,7459505.0
7417,Tidewater Midstream And Infrastructure Ltd.,Canada,1/1/18,Fees,12,1939894.0
7418,Tidewater Midstream And Infrastructure Ltd.,Canada,1/1/18,Royalties,2,1966372.0
7419,Tidewater Midstream And Infrastructure Ltd.,Canada,1/1/18,Taxes,21,13665618.0
7420,Tidewater Midstream And Infrastructure Ltd.,Canada,1/1/19,Fees,13,3143042.8
7421,Tidewater Midstream And Infrastructure Ltd.,Canada,1/1/19,Royalties,3,2061681.08
7422,Tidewater Midstream And Infrastructure Ltd.,Canada,1/1/19,Taxes,8,2170581.58
7423,Timberrock Energy Corp.,Canada,1/1/17,Bonuses,2,438130.08
7424,Timberrock Energy Corp.,Canada,1/1/17,Fees,3,154186.76
7425,Timberrock Energy Corp.,Canada,1/1/17,Royalties,2,792299.06
7426,Timberrock Energy Corp.,Canada,1/1/17,Taxes,7,233174.48
7427,Timberrock Energy Corp.,Canada,1/1/18,Bonuses,1,6503752.35
7428,Timberrock Energy Corp.,Canada,1/1/18,Fees,1,47457.43
7429,Timberrock Energy Corp.,Canada,1/1/18,Royalties,1,980932.06
7430,Timberrock Energy Corp.,Canada,1/1/18,Taxes,6,142268.39
7431,Timberrock Energy Corp.,Canada,1/1/19,Fees,1,183963.94
7432,Timberrock Energy Corp.,Canada,1/1/19,Royalties,1,1677285.18
7433,Timberrock Energy Corp.,Canada,1/1/19,Taxes,5,225344.95
7434,Tinka Resources Ltd.,Peru,10/1/15,Taxes,2,371656.0
7435,Tinka Resources Ltd.,Peru,10/1/16,Taxes,2,294474.0
7436,Tinka Resources Ltd.,Peru,10/1/17,Taxes,3,443822.0
7437,Tinka Resources Ltd.,Peru,10/1/18,Fees,4,289206.0
7438,Tinka Resources Ltd.,Peru,10/1/19,Fees,8,786342.0
7439,Titan Mining Corporation,United States,1/1/17,Taxes,3,1558320.0
7440,Titan Mining Corporation,United States,1/1/18,Taxes,3,1332800.0
7441,Titan Mining Corporation,United States,1/1/19,Taxes,2,623520.0
